ts	cpu	mem	net_io	block_io	pids	fd_count	tcp_inuse	tcp_tw	tcp_alloc	tcp_mem	listen_overflows	listen_drops	tcp_retrans_segs	softirq_net_rx	softirq_net_tx
1775663002	38.68%	228.2MiB / 3.884GiB	2.71GB / 8.68GB	424MB / 0B	11	3	527	0	617	0	0	0	7	65706995	15336
1775663005	38.54%	231MiB / 3.884GiB	2.71GB / 8.68GB	427MB / 0B	12	3	527	0	617	0	0	0	7	65728756	15336
1775663008	37.16%	230.9MiB / 3.884GiB	2.71GB / 8.69GB	427MB / 0B	12	3	527	0	617	0	0	0	7	65750717	15336
1775663011	38.13%	227.6MiB / 3.884GiB	2.71GB / 8.69GB	427MB / 0B	12	3	527	0	617	0	0	0	7	65772694	15337
1775663014	35.89%	227MiB / 3.884GiB	2.72GB / 8.7GB	427MB / 0B	12	3	527	0	617	0	0	0	7	65795380	15337
1775663018	39.75%	227.8MiB / 3.884GiB	2.72GB / 8.71GB	427MB / 0B	11	3	527	0	617	0	0	0	7	65815996	15337
1775663020	37.31%	227.3MiB / 3.884GiB	2.72GB / 8.71GB	427MB / 0B	11	3	527	0	617	0	0	0	7	65837797	15337
1775663023	37.16%	227.1MiB / 3.884GiB	2.72GB / 8.72GB	427MB / 0B	11	3	527	0	617	0	0	0	7	65859445	15337
1775663026	36.45%	227.1MiB / 3.884GiB	2.72GB / 8.73GB	427MB / 0B	11	3	527	0	617	0	0	0	7	65881943	15337
1775663030	35.08%	227.3MiB / 3.884GiB	2.73GB / 8.73GB	427MB / 0B	11	3	527	0	617	0	0	0	7	65903691	15337
1775663032	35.78%	227.5MiB / 3.884GiB	2.73GB / 8.74GB	427MB / 0B	11	3	527	0	617	0	0	0	7	65925024	15337
1775663035	36.04%	227.5MiB / 3.884GiB	2.73GB / 8.74GB	427MB / 0B	12	3	527	0	617	0	0	0	7	65946709	15337
1775663038	37.94%	227.3MiB / 3.884GiB	2.73GB / 8.75GB	427MB / 0B	12	3	527	0	617	0	0	0	7	65968839	15337
1775663042	44.16%	227.5MiB / 3.884GiB	2.73GB / 8.76GB	427MB / 0B	12	3	527	0	617	0	0	0	7	65992561	15338
1775663045	44.39%	227.6MiB / 3.884GiB	2.74GB / 8.76GB	427MB / 0B	12	3	527	0	617	0	0	0	7	66014974	15338
1775663048	43.58%	226.9MiB / 3.884GiB	2.74GB / 8.77GB	427MB / 0B	11	3	527	0	617	0	0	0	7	66038265	15345
1775663051	40.95%	227.5MiB / 3.884GiB	2.74GB / 8.77GB	427MB / 0B	11	3	527	0	617	0	0	0	7	66061655	15345
1775663054	37.40%	226.9MiB / 3.884GiB	2.74GB / 8.78GB	427MB / 0B	11	3	527	0	617	0	0	0	7	66082146	15346
1775663057	38.49%	229.8MiB / 3.884GiB	2.74GB / 8.79GB	429MB / 0B	11	3	527	0	617	0	0	0	7	66104487	15346
1775663060	38.46%	229.8MiB / 3.884GiB	2.74GB / 8.79GB	429MB / 0B	11	3	527	0	617	0	0	0	7	66125587	15351
1775663063	38.95%	229.7MiB / 3.884GiB	2.75GB / 8.8GB	429MB / 0B	11	3	527	0	617	0	0	0	7	66147203	15351
1775663066	38.07%	229.9MiB / 3.884GiB	2.75GB / 8.8GB	429MB / 0B	12	3	527	0	617	0	0	0	7	66169016	15351
1775663069	39.88%	230.2MiB / 3.884GiB	2.75GB / 8.81GB	429MB / 0B	12	3	527	0	617	0	0	0	7	66190975	15355
1775663072	38.99%	229.6MiB / 3.884GiB	2.75GB / 8.82GB	429MB / 0B	12	3	527	0	617	0	0	0	7	66212431	15355
1775663075	38.71%	229.8MiB / 3.884GiB	2.75GB / 8.82GB	429MB / 0B	12	3	527	0	617	0	0	0	7	66234443	15355
1775663078	38.15%	229.9MiB / 3.884GiB	2.76GB / 8.83GB	429MB / 0B	11	3	527	0	617	0	0	0	7	66256055	15355
1775663081	38.45%	230MiB / 3.884GiB	2.76GB / 8.84GB	429MB / 0B	11	3	527	0	617	0	0	0	7	66277880	15355
1775663084	39.09%	230MiB / 3.884GiB	2.76GB / 8.84GB	429MB / 0B	11	3	527	0	617	0	0	0	7	66299675	15355
1775663087	39.97%	229.4MiB / 3.884GiB	2.76GB / 8.85GB	429MB / 0B	11	3	527	0	617	0	0	0	7	66321557	15359
1775663090	40.04%	229.4MiB / 3.884GiB	2.76GB / 8.85GB	429MB / 0B	11	3	527	0	617	0	0	0	7	66343323	15364
1775663093	41.04%	230.2MiB / 3.884GiB	2.77GB / 8.86GB	429MB / 0B	11	3	527	0	617	0	0	0	7	66365036	15364
1775663096	39.09%	230MiB / 3.884GiB	2.77GB / 8.87GB	429MB / 0B	12	3	527	0	617	0	0	0	7	66386672	15364
1775663099	40.65%	229.7MiB / 3.884GiB	2.77GB / 8.87GB	429MB / 0B	12	3	527	0	617	0	0	0	7	66408682	15364
1775663102	47.53%	227.2MiB / 3.884GiB	2.77GB / 8.88GB	429MB / 0B	12	3	527	0	617	0	0	0	7	66433173	15364
1775663105	39.78%	227.3MiB / 3.884GiB	2.77GB / 8.89GB	429MB / 0B	11	3	527	0	617	0	0	0	7	66463594	15364
1775663109	42.08%	227.5MiB / 3.884GiB	2.78GB / 8.89GB	429MB / 0B	11	3	527	0	618	0	0	0	7	66492913	15369
1775663113	37.56%	227.5MiB / 3.884GiB	2.78GB / 8.9GB	429MB / 0B	11	3	527	0	618	0	0	0	7	66513500	15374
1775663116	37.54%	227.4MiB / 3.884GiB	2.78GB / 8.91GB	429MB / 0B	11	3	527	0	618	0	0	0	7	66535175	15374
1775663119	37.64%	227.2MiB / 3.884GiB	2.78GB / 8.91GB	429MB / 0B	11	3	527	0	618	0	0	0	7	66556739	15374
1775663122	37.94%	227.5MiB / 3.884GiB	2.78GB / 8.92GB	429MB / 0B	11	3	527	0	618	0	0	0	7	66578609	15379
1775663125	38.14%	228MiB / 3.884GiB	2.79GB / 8.92GB	429MB / 0B	11	3	527	0	618	0	0	0	7	66599809	15380
1775663128	37.00%	231.2MiB / 3.884GiB	2.79GB / 8.93GB	433MB / 0B	12	3	527	0	618	0	0	0	7	66621093	15380
1775663131	36.17%	231.2MiB / 3.884GiB	2.79GB / 8.94GB	433MB / 0B	12	3	527	0	616	0	0	0	7	66642510	15380
1775663134	37.75%	231MiB / 3.884GiB	2.79GB / 8.94GB	433MB / 0B	12	3	527	0	618	0	0	0	7	66664099	15383
1775663137	34.75%	231.3MiB / 3.884GiB	2.79GB / 8.95GB	433MB / 0B	11	3	527	0	616	0	0	0	7	66685606	15390
1775663140	35.85%	230MiB / 3.884GiB	2.8GB / 8.96GB	433MB / 0B	11	3	527	0	618	0	0	0	7	66707215	15390
1775663143	39.21%	230.4MiB / 3.884GiB	2.8GB / 8.96GB	433MB / 0B	11	3	527	0	616	0	0	0	7	66729016	15390
1775663146	37.71%	227.3MiB / 3.884GiB	2.8GB / 8.97GB	433MB / 0B	11	3	527	0	618	0	0	0	7	66750851	15390
1775663149	36.97%	227.5MiB / 3.884GiB	2.8GB / 8.97GB	433MB / 0B	11	3	527	0	616	0	0	0	7	66772396	15390
1775663152	38.24%	227.1MiB / 3.884GiB	2.8GB / 8.98GB	433MB / 0B	11	3	527	0	617	0	0	0	7	66793923	15390
1775663155	37.96%	226.6MiB / 3.884GiB	2.81GB / 8.99GB	433MB / 0B	11	3	527	0	616	0	0	0	7	66815849	15390
1775663158	38.00%	227.1MiB / 3.884GiB	2.81GB / 8.99GB	433MB / 0B	12	3	527	0	616	0	0	0	7	66837313	15390
1775663161	47.94%	227.2MiB / 3.884GiB	2.81GB / 9GB	433MB / 0B	12	3	527	0	618	0	0	0	7	66859834	15390
1775663164	42.36%	227.3MiB / 3.884GiB	2.81GB / 9GB	433MB / 0B	12	3	527	0	618	0	0	0	7	66883167	15390
1775663167	54.38%	227.1MiB / 3.884GiB	2.81GB / 9.01GB	433MB / 0B	11	3	527	0	616	0	0	0	7	66914365	15390
1775663172	38.00%	226.9MiB / 3.884GiB	2.82GB / 9.02GB	433MB / 0B	11	3	527	0	618	0	0	0	7	66941368	15390
1775663175	41.12%	227MiB / 3.884GiB	2.82GB / 9.03GB	433MB / 0B	11	3	527	0	616	0	0	0	7	66963036	15390
1775663178	38.69%	226.8MiB / 3.884GiB	2.82GB / 9.03GB	433MB / 0B	11	3	527	0	618	0	0	0	7	66984972	15390
1775663181	39.94%	226.7MiB / 3.884GiB	2.82GB / 9.04GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67006303	15393
1775663184	40.07%	226.9MiB / 3.884GiB	2.82GB / 9.04GB	433MB / 0B	11	3	527	0	618	0	0	0	7	67027566	15393
1775663187	40.38%	227MiB / 3.884GiB	2.83GB / 9.05GB	433MB / 0B	12	3	527	0	616	0	0	0	7	67049425	15393
1775663190	37.73%	227.2MiB / 3.884GiB	2.83GB / 9.06GB	433MB / 0B	12	3	527	0	618	0	0	0	7	67071371	15393
1775663193	41.60%	227.2MiB / 3.884GiB	2.83GB / 9.06GB	433MB / 0B	12	3	527	0	618	0	0	0	7	67092553	15394
1775663196	39.58%	226.9MiB / 3.884GiB	2.83GB / 9.07GB	433MB / 0B	11	3	527	0	618	0	0	0	7	67114440	15394
1775663199	38.77%	226.9MiB / 3.884GiB	2.83GB / 9.08GB	433MB / 0B	11	3	527	0	618	0	0	0	7	67136077	15394
1775663202	39.71%	226.9MiB / 3.884GiB	2.83GB / 9.08GB	433MB / 0B	11	3	527	0	618	0	0	0	7	67157280	15394
1775663205	37.94%	226.5MiB / 3.884GiB	2.84GB / 9.09GB	433MB / 0B	11	3	527	0	618	0	0	0	7	67179160	15394
1775663208	35.37%	226.8MiB / 3.884GiB	2.84GB / 9.09GB	433MB / 0B	11	3	527	0	618	0	0	0	7	67200622	15394
1775663211	35.78%	226.7MiB / 3.884GiB	2.84GB / 9.1GB	433MB / 0B	11	3	527	0	617	0	0	0	7	67222154	15394
1775663214	35.14%	227.2MiB / 3.884GiB	2.84GB / 9.11GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67243567	15394
1775663217	34.45%	227MiB / 3.884GiB	2.84GB / 9.11GB	433MB / 0B	12	3	527	0	618	0	0	0	7	67265179	15394
1775663220	35.26%	226.3MiB / 3.884GiB	2.85GB / 9.12GB	433MB / 0B	12	3	527	0	616	0	0	0	7	67287465	15394
1775663223	36.31%	226.8MiB / 3.884GiB	2.85GB / 9.12GB	433MB / 0B	12	3	527	0	617	0	0	0	7	67310591	15394
1775663226	41.56%	226.5MiB / 3.884GiB	2.85GB / 9.13GB	433MB / 0B	11	3	527	0	617	0	0	0	7	67341055	15394
1775663231	41.38%	226.9MiB / 3.884GiB	2.85GB / 9.14GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67368818	15397
1775663234	35.33%	226.7MiB / 3.884GiB	2.86GB / 9.15GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67390078	15397
1775663237	37.43%	227MiB / 3.884GiB	2.86GB / 9.15GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67412228	15397
1775663240	37.41%	226.7MiB / 3.884GiB	2.86GB / 9.16GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67433780	15397
1775663243	37.95%	227.2MiB / 3.884GiB	2.86GB / 9.16GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67455621	15397
1775663246	37.55%	227.1MiB / 3.884GiB	2.86GB / 9.17GB	433MB / 0B	12	3	527	0	616	0	0	0	7	67477441	15397
1775663249	37.51%	227.3MiB / 3.884GiB	2.86GB / 9.18GB	433MB / 0B	12	3	527	0	616	0	0	0	7	67499412	15397
1775663252	38.30%	226.9MiB / 3.884GiB	2.87GB / 9.18GB	433MB / 0B	12	3	527	0	616	0	0	0	7	67522094	15397
1775663255	38.21%	227MiB / 3.884GiB	2.87GB / 9.19GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67542991	15397
1775663258	40.03%	226.9MiB / 3.884GiB	2.87GB / 9.2GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67565020	15398
1775663261	38.27%	227.1MiB / 3.884GiB	2.87GB / 9.2GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67586422	15398
1775663264	37.58%	227MiB / 3.884GiB	2.87GB / 9.21GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67608428	15398
1775663267	39.03%	227.2MiB / 3.884GiB	2.88GB / 9.21GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67630119	15398
1775663270	40.36%	227MiB / 3.884GiB	2.88GB / 9.22GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67652224	15398
1775663273	39.73%	227.3MiB / 3.884GiB	2.88GB / 9.23GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67674001	15398
1775663276	37.97%	227.1MiB / 3.884GiB	2.88GB / 9.23GB	433MB / 0B	12	3	527	0	616	0	0	0	7	67695793	15398
1775663279	38.20%	227.2MiB / 3.884GiB	2.88GB / 9.24GB	433MB / 0B	12	3	527	0	616	0	0	0	7	67717588	15398
1775663282	40.89%	227.2MiB / 3.884GiB	2.89GB / 9.24GB	433MB / 0B	12	3	527	0	616	0	0	0	7	67742071	15398
1775663286	39.61%	227.1MiB / 3.884GiB	2.89GB / 9.25GB	433MB / 0B	11	3	527	0	618	0	0	0	7	67772972	15402
1775663290	40.94%	227.2MiB / 3.884GiB	2.89GB / 9.26GB	433MB / 0B	11	3	527	0	617	0	0	0	7	67801682	15402
1775663294	38.28%	227.6MiB / 3.884GiB	2.89GB / 9.27GB	433MB / 0B	11	3	527	0	615	0	0	0	7	67822698	15405
1775663297	38.53%	227.4MiB / 3.884GiB	2.89GB / 9.27GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67843806	15405
1775663300	38.18%	227.9MiB / 3.884GiB	2.9GB / 9.28GB	433MB / 0B	11	3	527	0	615	0	0	0	7	67865506	15405
1775663303	38.01%	227.4MiB / 3.884GiB	2.9GB / 9.28GB	433MB / 0B	11	3	527	0	616	0	0	0	7	67886929	15410
1775663306	41.04%	239.5MiB / 3.884GiB	2.9GB / 9.29GB	446MB / 0B	12	3	527	0	617	0	0	0	7	67908713	15412
1775663309	36.40%	239.2MiB / 3.884GiB	2.9GB / 9.3GB	446MB / 0B	12	3	527	0	616	0	0	0	7	67930297	15413
1775663312	36.79%	239.7MiB / 3.884GiB	2.9GB / 9.3GB	446MB / 0B	12	3	527	0	617	0	0	0	7	67951689	15413
1775663315	37.28%	239.3MiB / 3.884GiB	2.91GB / 9.31GB	446MB / 0B	12	3	527	0	615	0	0	0	7	67973540	15413
1775663318	35.93%	239.5MiB / 3.884GiB	2.91GB / 9.32GB	446MB / 0B	11	3	527	0	617	0	0	0	7	67994689	15413
1775663321	36.23%	239.8MiB / 3.884GiB	2.91GB / 9.32GB	446MB / 0B	11	3	527	0	616	0	0	0	7	68016228	15413
1775663324	44.70%	239.3MiB / 3.884GiB	2.91GB / 9.33GB	446MB / 0B	11	3	527	0	617	0	0	0	7	68037907	15418
1775663327	37.22%	227.2MiB / 3.884GiB	2.91GB / 9.33GB	446MB / 0B	11	3	527	0	617	0	0	0	7	68059841	15418
1775663330	35.83%	227.9MiB / 3.884GiB	2.92GB / 9.34GB	446MB / 0B	11	3	527	0	617	0	0	0	7	68081239	15425
1775663333	35.39%	227.7MiB / 3.884GiB	2.92GB / 9.35GB	446MB / 0B	11	3	527	0	617	0	0	0	7	68102801	15426
1775663336	39.00%	230.9MiB / 3.884GiB	2.92GB / 9.35GB	449MB / 0B	21	3	527	9	617	0	0	0	9	68124555	15426
1775663339	36.10%	231.2MiB / 3.884GiB	2.92GB / 9.36GB	449MB / 0B	21	3	527	9	615	0	0	0	9	68146390	15429
1775663342	41.35%	230.6MiB / 3.884GiB	2.92GB / 9.36GB	449MB / 0B	21	3	527	9	617	0	0	0	9	68169532	15432
1775663345	41.97%	230.8MiB / 3.884GiB	2.93GB / 9.37GB	449MB / 0B	11	3	527	9	616	0	0	0	9	68199849	15433
1775663349	37.17%	230.4MiB / 3.884GiB	2.93GB / 9.38GB	449MB / 0B	11	3	527	9	618	0	0	0	9	68230794	15433
1775663353	39.02%	230.8MiB / 3.884GiB	2.93GB / 9.39GB	449MB / 0B	11	3	527	9	617	0	0	0	9	68258135	15434
1775663357	37.18%	230.9MiB / 3.884GiB	2.93GB / 9.39GB	449MB / 0B	11	3	527	9	617	0	0	0	9	68279505	15435
1775663360	37.94%	230.8MiB / 3.884GiB	2.93GB / 9.4GB	449MB / 0B	11	3	527	9	617	0	0	0	9	68301093	15435
1775663363	37.64%	231MiB / 3.884GiB	2.94GB / 9.41GB	449MB / 0B	11	3	527	9	615	0	0	0	9	68322440	15435
1775663366	39.03%	230.8MiB / 3.884GiB	2.94GB / 9.41GB	449MB / 0B	12	3	527	9	615	0	0	0	9	68343895	15435
1775663369	38.10%	230.9MiB / 3.884GiB	2.94GB / 9.42GB	449MB / 0B	12	3	527	9	617	0	0	0	9	68365663	15435
1775663372	38.20%	227.9MiB / 3.884GiB	2.94GB / 9.43GB	449MB / 0B	12	3	527	9	617	0	0	0	9	68387379	15439
1775663375	39.89%	227.9MiB / 3.884GiB	2.94GB / 9.43GB	449MB / 0B	12	3	527	9	617	0	0	0	9	68408623	15444
1775663378	39.37%	231.4MiB / 3.884GiB	2.95GB / 9.44GB	453MB / 0B	11	3	527	9	616	0	0	0	9	68430195	15444
1775663381	38.54%	231.6MiB / 3.884GiB	2.95GB / 9.44GB	453MB / 0B	11	3	527	9	617	0	0	0	9	68451864	15444
1775663384	45.06%	231.3MiB / 3.884GiB	2.95GB / 9.45GB	453MB / 0B	11	3	527	9	615	0	0	0	9	68473629	15444
1775663387	37.35%	231.5MiB / 3.884GiB	2.95GB / 9.46GB	453MB / 0B	11	3	527	9	615	0	0	0	9	68495113	15444
1775663390	38.61%	231.1MiB / 3.884GiB	2.95GB / 9.46GB	453MB / 0B	11	3	527	9	615	0	0	0	9	68516667	15449
1775663393	37.54%	231.8MiB / 3.884GiB	2.96GB / 9.47GB	453MB / 0B	11	3	527	9	617	0	0	0	9	68538228	15455
1775663396	40.28%	231.4MiB / 3.884GiB	2.96GB / 9.47GB	453MB / 0B	12	3	527	0	617	0	0	0	9	68560102	15455
1775663399	37.48%	231.9MiB / 3.884GiB	2.96GB / 9.48GB	453MB / 0B	12	3	527	0	617	0	0	0	9	68581621	15455
1775663402	43.69%	231.4MiB / 3.884GiB	2.96GB / 9.49GB	453MB / 0B	12	3	527	0	615	0	0	0	9	68604773	15458
1775663405	42.52%	231MiB / 3.884GiB	2.96GB / 9.49GB	453MB / 0B	12	3	527	0	617	0	0	0	9	68627988	15465
1775663408	43.03%	231.6MiB / 3.884GiB	2.97GB / 9.5GB	453MB / 0B	11	3	527	0	616	0	0	0	9	68660071	15466
1775663413	36.21%	231.4MiB / 3.884GiB	2.97GB / 9.51GB	453MB / 0B	11	3	527	0	617	0	0	0	9	68686390	15466
1775663416	35.30%	227.7MiB / 3.884GiB	2.97GB / 9.51GB	453MB / 0B	11	3	527	0	618	0	0	0	9	68707646	15466
1775663419	35.76%	227.6MiB / 3.884GiB	2.97GB / 9.52GB	453MB / 0B	11	3	527	0	618	0	0	0	9	68728820	15468
1775663422	36.86%	227.1MiB / 3.884GiB	2.97GB / 9.53GB	453MB / 0B	11	3	527	0	618	0	0	0	9	68750257	15468
1775663425	36.79%	228MiB / 3.884GiB	2.98GB / 9.53GB	453MB / 0B	11	3	527	0	617	0	0	0	9	68771603	15468
1775663428	36.88%	227.6MiB / 3.884GiB	2.98GB / 9.54GB	453MB / 0B	12	3	527	0	616	0	0	0	9	68793209	15469
1775663431	35.05%	227.4MiB / 3.884GiB	2.98GB / 9.55GB	453MB / 0B	12	3	527	0	616	0	0	0	9	68814550	15469
1775663434	34.36%	227.4MiB / 3.884GiB	2.98GB / 9.55GB	453MB / 0B	12	3	527	0	616	0	0	0	9	68836109	15469
1775663437	35.53%	227.9MiB / 3.884GiB	2.98GB / 9.56GB	453MB / 0B	11	3	527	0	618	0	0	0	9	68857737	15475
1775663440	38.59%	227.8MiB / 3.884GiB	2.99GB / 9.56GB	453MB / 0B	11	3	527	0	618	0	0	0	9	68879102	15475
1775663443	37.67%	227.4MiB / 3.884GiB	2.99GB / 9.57GB	453MB / 0B	11	3	527	0	618	0	0	0	9	68901866	15475
1775663446	37.28%	227.8MiB / 3.884GiB	2.99GB / 9.58GB	453MB / 0B	11	3	527	0	618	0	0	0	9	68922774	15475
1775663449	40.59%	227.6MiB / 3.884GiB	2.99GB / 9.58GB	453MB / 0B	11	3	527	0	618	0	0	0	9	68944664	15475
1775663452	40.92%	227.7MiB / 3.884GiB	2.99GB / 9.59GB	453MB / 0B	11	3	527	0	618	0	0	0	9	68965888	15478
1775663455	40.88%	227.7MiB / 3.884GiB	2.99GB / 9.59GB	453MB / 0B	12	3	527	0	618	0	0	0	9	68987459	15478
1775663458	40.18%	227.9MiB / 3.884GiB	3GB / 9.6GB	453MB / 0B	12	3	527	0	616	0	0	0	9	69009090	15478
1775663461	38.01%	227.5MiB / 3.884GiB	3GB / 9.61GB	453MB / 0B	12	3	527	0	618	0	0	0	9	69032561	15480
1775663465	44.62%	227.3MiB / 3.884GiB	3GB / 9.61GB	453MB / 0B	11	3	527	0	617	0	0	0	9	69062997	15481
1775663469	45.30%	231.3MiB / 3.884GiB	3GB / 9.62GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69092709	15481
1775663472	39.67%	231.6MiB / 3.884GiB	3.01GB / 9.63GB	457MB / 0B	11	3	527	0	617	0	0	0	9	69120619	15481
1775663476	39.72%	231MiB / 3.884GiB	3.01GB / 9.64GB	457MB / 0B	11	3	527	0	617	0	0	0	9	69141908	15481
1775663479	40.89%	231.7MiB / 3.884GiB	3.01GB / 9.64GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69163542	15481
1775663482	38.18%	230.9MiB / 3.884GiB	3.01GB / 9.65GB	457MB / 0B	11	3	527	0	618	0	0	0	9	69184640	15481
1775663485	39.50%	231.2MiB / 3.884GiB	3.01GB / 9.66GB	457MB / 0B	12	3	527	0	616	0	0	0	9	69206243	15481
1775663488	38.27%	231.2MiB / 3.884GiB	3.02GB / 9.66GB	457MB / 0B	12	3	527	0	616	0	0	0	9	69227739	15481
1775663491	37.46%	231.4MiB / 3.884GiB	3.02GB / 9.67GB	457MB / 0B	12	3	527	0	616	0	0	0	9	69249058	15486
1775663494	37.31%	231.4MiB / 3.884GiB	3.02GB / 9.67GB	457MB / 0B	12	3	527	0	617	0	0	0	9	69271042	15486
1775663497	37.58%	231.8MiB / 3.884GiB	3.02GB / 9.68GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69292448	15486
1775663500	37.96%	231.9MiB / 3.884GiB	3.02GB / 9.69GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69314051	15486
1775663503	37.82%	231.7MiB / 3.884GiB	3.03GB / 9.69GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69336352	15486
1775663507	36.22%	228.2MiB / 3.884GiB	3.03GB / 9.7GB	457MB / 0B	11	3	527	0	618	0	0	0	9	69357514	15490
1775663510	35.54%	228.2MiB / 3.884GiB	3.03GB / 9.7GB	457MB / 0B	11	3	527	0	618	0	0	0	9	69378617	15491
1775663512	36.37%	229.1MiB / 3.884GiB	3.03GB / 9.71GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69399723	15491
1775663515	36.96%	228.4MiB / 3.884GiB	3.03GB / 9.72GB	457MB / 0B	12	3	527	0	618	0	0	0	9	69421380	15491
1775663518	35.81%	228.1MiB / 3.884GiB	3.03GB / 9.72GB	457MB / 0B	12	3	527	0	616	0	0	0	9	69442832	15491
1775663521	36.56%	228.1MiB / 3.884GiB	3.04GB / 9.73GB	457MB / 0B	12	3	527	0	618	0	0	0	9	69465963	15491
1775663525	43.42%	228.4MiB / 3.884GiB	3.04GB / 9.74GB	457MB / 0B	11	3	527	0	617	0	0	0	9	69496832	15497
1775663529	43.07%	228MiB / 3.884GiB	3.04GB / 9.74GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69525075	15497
1775663533	37.40%	228.5MiB / 3.884GiB	3.04GB / 9.75GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69546759	15497
1775663536	37.48%	228.7MiB / 3.884GiB	3.05GB / 9.76GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69568352	15497
1775663538	37.76%	228.2MiB / 3.884GiB	3.05GB / 9.76GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69590340	15497
1775663541	39.26%	228.1MiB / 3.884GiB	3.05GB / 9.77GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69612500	15501
1775663545	37.75%	228.1MiB / 3.884GiB	3.05GB / 9.78GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69633932	15501
1775663548	38.60%	228.5MiB / 3.884GiB	3.05GB / 9.78GB	457MB / 0B	12	3	527	0	616	0	0	0	9	69655832	15501
1775663551	37.84%	228.1MiB / 3.884GiB	3.06GB / 9.79GB	457MB / 0B	12	3	527	0	616	0	0	0	9	69678211	15501
1775663554	37.86%	228.2MiB / 3.884GiB	3.06GB / 9.79GB	457MB / 0B	12	3	527	0	616	0	0	0	9	69699402	15501
1775663557	39.48%	227.9MiB / 3.884GiB	3.06GB / 9.8GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69721245	15501
1775663560	40.22%	228.2MiB / 3.884GiB	3.06GB / 9.81GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69743461	15501
1775663563	38.17%	228.3MiB / 3.884GiB	3.06GB / 9.81GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69764617	15501
1775663566	38.13%	227.9MiB / 3.884GiB	3.06GB / 9.82GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69786295	15506
1775663569	37.74%	227.8MiB / 3.884GiB	3.07GB / 9.82GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69808134	15507
1775663572	39.01%	228.7MiB / 3.884GiB	3.07GB / 9.83GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69830083	15508
1775663575	45.86%	228.1MiB / 3.884GiB	3.07GB / 9.84GB	457MB / 0B	11	3	527	0	616	0	0	0	9	69852133	15510
1775663578	38.14%	228.4MiB / 3.884GiB	3.07GB / 9.84GB	458MB / 0B	12	3	527	0	616	0	0	0	9	69873808	15510
1775663581	40.95%	228.7MiB / 3.884GiB	3.07GB / 9.85GB	458MB / 0B	12	3	527	0	616	0	0	0	9	69896733	15511
1775663584	39.92%	229.1MiB / 3.884GiB	3.08GB / 9.85GB	458MB / 0B	12	3	527	0	616	0	0	0	9	69919459	15511
1775663587	39.25%	228.7MiB / 3.884GiB	3.08GB / 9.86GB	458MB / 0B	11	3	527	0	616	0	0	0	9	69942565	15514
1775663590	37.99%	229.1MiB / 3.884GiB	3.08GB / 9.87GB	458MB / 0B	11	3	527	0	616	0	0	0	9	69964345	15514
1775663593	35.84%	229.1MiB / 3.884GiB	3.08GB / 9.87GB	458MB / 0B	11	3	527	0	616	0	0	0	9	69986087	15514
1775663596	37.27%	228.9MiB / 3.884GiB	3.08GB / 9.88GB	458MB / 0B	11	3	527	0	616	0	0	0	9	70008000	15514
1775663599	38.94%	232.5MiB / 3.884GiB	3.09GB / 9.89GB	461MB / 0B	11	3	527	0	616	0	0	0	9	70029689	15514
1775663602	38.89%	232.2MiB / 3.884GiB	3.09GB / 9.89GB	461MB / 0B	11	3	527	0	616	0	0	0	9	70051419	15514
1775663605	38.76%	232.1MiB / 3.884GiB	3.09GB / 9.9GB	461MB / 0B	11	3	527	0	616	0	0	0	9	70073263	15514
1775663608	35.19%	238.7MiB / 3.884GiB	3.09GB / 9.9GB	468MB / 0B	12	3	527	0	616	0	0	0	9	70094772	15516
